Exam Year,District,University,Course,Zscore,Matched_Course_University,Stream,Intake
2021,Colombo,"University Of Vavuniya, Sri Lanka",Information And Communication,0.7089,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Gampaha,"University Of Vavuniya, Sri Lanka",Information And Communication,0.5588,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Kalutara,"University Of Vavuniya, Sri Lanka",Information And Communication,0.5812,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Matale,"University Of Vavuniya, Sri Lanka",Information And Communication,0.6601,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Kandy,"University Of Vavuniya, Sri Lanka",Information And Communication,0.4735,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Nuwara Eliya,"University Of Vavuniya, Sri Lanka",Information And Communication,-0.0056,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Galle,"University Of Vavuniya, Sri Lanka",Information And Communication,0.6819,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Matara,"University Of Vavuniya, Sri Lanka",Information And Communication,0.6168,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Hambantota,"University Of Vavuniya, Sri Lanka",Information And Communication,0.5209,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Jaffna,"University Of Vavuniya, Sri Lanka",Information And Communication,0.8216,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Kilinochchi,"University Of Vavuniya, Sri Lanka",Information And Communication,0.3853,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Mannar,"University Of Vavuniya, Sri Lanka",Information And Communication,NQC,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Mullaitivu,"University Of Vavuniya, Sri Lanka",Information And Communication,NQC,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Vavuniya,"University Of Vavuniya, Sri Lanka",Information And Communication,0.6548,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Trincomalee,"University Of Vavuniya, Sri Lanka",Information And Communication,0.2548,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Batticaloa,"University Of Vavuniya, Sri Lanka",Information And Communication,0.7222,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Ampara,"University Of Vavuniya, Sri Lanka",Information And Communication,0.7266,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Puttalam,"University Of Vavuniya, Sri Lanka",Information And Communication,0.3603,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Kurunegala,"University Of Vavuniya, Sri Lanka",Information And Communication,0.5958,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Anuradhapura,"University Of Vavuniya, Sri Lanka",Information And Communication,0.4799,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Polonnaruwa,"University Of Vavuniya, Sri Lanka",Information And Communication,0.0706,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Badulla,"University Of Vavuniya, Sri Lanka",Information And Communication,0.5593,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Monaragala,"University Of Vavuniya, Sri Lanka",Information And Communication,0.1459,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Kegalle,"University Of Vavuniya, Sri Lanka",Information And Communication,0.7407,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Ratnapura,"University Of Vavuniya, Sri Lanka",Information And Communication,0.456,"Information Communication Technology (University Of Vavuniya, Sri Lanka)",Information Communication Technology,175
2021,Colombo,University Of Colombo School Of Computing,Information Systems #,1.1307,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Gampaha,University Of Colombo School Of Computing,Information Systems #,0.8328,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Kalutara,University Of Colombo School Of Computing,Information Systems #,0.8076,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Matale,University Of Colombo School Of Computing,Information Systems #,0.768,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Kandy,University Of Colombo School Of Computing,Information Systems #,1.0183,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Nuwara Eliya,University Of Colombo School Of Computing,Information Systems #,0.8699,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Galle,University Of Colombo School Of Computing,Information Systems #,0.8309,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Matara,University Of Colombo School Of Computing,Information Systems #,0.8517,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Hambantota,University Of Colombo School Of Computing,Information Systems #,0.7532,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Jaffna,University Of Colombo School Of Computing,Information Systems #,0.9935,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Kilinochchi,University Of Colombo School Of Computing,Information Systems #,0.9287,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Mannar,University Of Colombo School Of Computing,Information Systems #,NQC,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Mullaitivu,University Of Colombo School Of Computing,Information Systems #,NQC,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Vavuniya,University Of Colombo School Of Computing,Information Systems #,NQC,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Trincomalee,University Of Colombo School Of Computing,Information Systems #,0.8363,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Batticaloa,University Of Colombo School Of Computing,Information Systems #,NQC,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Ampara,University Of Colombo School Of Computing,Information Systems #,1.1259,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Puttalam,University Of Colombo School Of Computing,Information Systems #,NQC,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Kurunegala,University Of Colombo School Of Computing,Information Systems #,0.7554,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Anuradhapura,University Of Colombo School Of Computing,Information Systems #,0.7631,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Polonnaruwa,University Of Colombo School Of Computing,Information Systems #,0.7487,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Badulla,University Of Colombo School Of Computing,Information Systems #,0.82,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Monaragala,University Of Colombo School Of Computing,Information Systems #,NQC,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Kegalle,University Of Colombo School Of Computing,Information Systems #,0.7632,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Ratnapura,University Of Colombo School Of Computing,Information Systems #,0.8282,Information Systems (University Of Colombo School Of Computing),Cross Stream,120
2021,Colombo,University Of Sri Jayewardenepura,Information Systems #,1.2184,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Gampaha,University Of Sri Jayewardenepura,Information Systems #,1.0153,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kalutara,University Of Sri Jayewardenepura,Information Systems #,1.1204,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Matale,University Of Sri Jayewardenepura,Information Systems #,0.6986,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kandy,University Of Sri Jayewardenepura,Information Systems #,1.0152,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Nuwara Eliya,University Of Sri Jayewardenepura,Information Systems #,NQC,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Galle,University Of Sri Jayewardenepura,Information Systems #,1.2517,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Matara,University Of Sri Jayewardenepura,Information Systems #,0.7362,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Hambantota,University Of Sri Jayewardenepura,Information Systems #,0.5854,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Jaffna,University Of Sri Jayewardenepura,Information Systems #,0.7287,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kilinochchi,University Of Sri Jayewardenepura,Information Systems #,NQC,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Mannar,University Of Sri Jayewardenepura,Information Systems #,NQC,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Mullaitivu,University Of Sri Jayewardenepura,Information Systems #,NQC,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Vavuniya,University Of Sri Jayewardenepura,Information Systems #,0.5695,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Trincomalee,University Of Sri Jayewardenepura,Information Systems #,0.3115,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Batticaloa,University Of Sri Jayewardenepura,Information Systems #,0.462,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Ampara,University Of Sri Jayewardenepura,Information Systems #,0.4997,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Puttalam,University Of Sri Jayewardenepura,Information Systems #,0.5617,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kurunegala,University Of Sri Jayewardenepura,Information Systems #,1.0235,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Anuradhapura,University Of Sri Jayewardenepura,Information Systems #,0.4218,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Polonnaruwa,University Of Sri Jayewardenepura,Information Systems #,0.3495,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Badulla,University Of Sri Jayewardenepura,Information Systems #,0.7103,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Monaragala,University Of Sri Jayewardenepura,Information Systems #,0.6379,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kegalle,University Of Sri Jayewardenepura,Information Systems #,1.85,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Ratnapura,University Of Sri Jayewardenepura,Information Systems #,0.4217,Information Systems (University Of Sri Jayewardenepura),Cross Stream,50
2021,Colombo,University Of Kelaniya,Software Engineering,1.5789,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Gampaha,University Of Kelaniya,Software Engineering,1.588,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Kalutara,University Of Kelaniya,Software Engineering,1.5795,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Matale,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Kandy,University Of Kelaniya,Software Engineering,1.5781,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Nuwara Eliya,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Galle,University Of Kelaniya,Software Engineering,1.5754,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Matara,University Of Kelaniya,Software Engineering,1.5762,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Hambantota,University Of Kelaniya,Software Engineering,1.5757,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Jaffna,University Of Kelaniya,Software Engineering,1.5944,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Kilinochchi,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Mannar,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Mullaitivu,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Vavuniya,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Trincomalee,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Batticaloa,University Of Kelaniya,Software Engineering,2.0101,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Ampara,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Puttalam,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Kurunegala,University Of Kelaniya,Software Engineering,1.5882,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Anuradhapura,University Of Kelaniya,Software Engineering,1.6892,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Polonnaruwa,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Badulla,University Of Kelaniya,Software Engineering,1.5886,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Monaragala,University Of Kelaniya,Software Engineering,NQC,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Kegalle,University Of Kelaniya,Software Engineering,1.5893,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Ratnapura,University Of Kelaniya,Software Engineering,2.0941,Software Engineering (University Of Kelaniya),Cross Stream,60
2021,Colombo,Sabaragamuwa University Of Sri Lanka,Software Engineering,NQC,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Gampaha,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.348,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Kalutara,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.5123,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Matale,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.0885,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Kandy,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.4609,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Nuwara Eliya,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.0362,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Galle,Sabaragamuwa University Of Sri Lanka,Software Engineering,NQC,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Matara,Sabaragamuwa University Of Sri Lanka,Software Engineering,NQC,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Hambantota,Sabaragamuwa University Of Sri Lanka,Software Engineering,NQC,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Jaffna,Sabaragamuwa University Of Sri Lanka,Software Engineering,NQC,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Kilinochchi,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.1792,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Mannar,Sabaragamuwa University Of Sri Lanka,Software Engineering,0.86,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Mullaitivu,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.0104,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Vavuniya,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.3483,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Trincomalee,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.2248,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Batticaloa,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.2547,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Ampara,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.3867,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Puttalam,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.1108,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Kurunegala,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.4519,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Anuradhapura,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.2177,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Polonnaruwa,Sabaragamuwa University Of Sri Lanka,Software Engineering,0.9706,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Badulla,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.4735,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Monaragala,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.1355,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Kegalle,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.4304,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Ratnapura,Sabaragamuwa University Of Sri Lanka,Software Engineering,1.3041,Software Engineering (Sabaragamuwa University Of Sri Lanka),Cross Stream,56
2021,Colombo,University Of Sri Jayewardenepura,Software Engineering,1.4908,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Gampaha,University Of Sri Jayewardenepura,Software Engineering,1.4889,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kalutara,University Of Sri Jayewardenepura,Software Engineering,1.5149,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Matale,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kandy,University Of Sri Jayewardenepura,Software Engineering,1.5025,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Nuwara Eliya,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Galle,University Of Sri Jayewardenepura,Software Engineering,1.5184,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Matara,University Of Sri Jayewardenepura,Software Engineering,1.5315,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Hambantota,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Jaffna,University Of Sri Jayewardenepura,Software Engineering,1.5741,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kilinochchi,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Mannar,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Mullaitivu,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Vavuniya,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Trincomalee,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Batticaloa,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Ampara,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Puttalam,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kurunegala,University Of Sri Jayewardenepura,Software Engineering,1.4809,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Anuradhapura,University Of Sri Jayewardenepura,Software Engineering,1.4958,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Polonnaruwa,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Badulla,University Of Sri Jayewardenepura,Software Engineering,1.5401,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Monaragala,University Of Sri Jayewardenepura,Software Engineering,NQC,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Kegalle,University Of Sri Jayewardenepura,Software Engineering,1.4887,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Ratnapura,University Of Sri Jayewardenepura,Software Engineering,1.4985,Software Engineering (University Of Sri Jayewardenepura),Cross Stream,50
2021,Colombo,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1083,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Gampaha,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0052,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Kalutara,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.048,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Matale,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0691,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Kandy,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.013,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Nuwara Eliya,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0167,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Galle,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.158,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Matara,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1439,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Hambantota,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1622,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Jaffna,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,0.8656,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Kilinochchi,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,0.6477,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Mannar,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,0.823,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Mullaitivu,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0997,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Vavuniya,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1625,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Trincomalee,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0997,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Batticaloa,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1401,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Ampara,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.2582,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Puttalam,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1888,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Kurunegala,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0933,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Anuradhapura,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0268,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Polonnaruwa,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,0.895,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Badulla,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1489,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Monaragala,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.144,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Kegalle,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.1099,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Ratnapura,"The Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka",Ayurvedic Medicine & Surgery,1.0792,"Ayurvedic Medicine And Surgery (Gampaha Wickramarachchi University Of Indigenous Medicine, Sri Lanka)",Biological Science,174
2021,Colombo,University Of Jaffna,Siddha Medicine & Surgery,0.5253,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
2021,Gampaha,University Of Jaffna,Siddha Medicine & Surgery,-0.1695,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
2021,Kalutara,University Of Jaffna,Siddha Medicine & Surgery,NQC,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
2021,Matale,University Of Jaffna,Siddha Medicine & Surgery,0.7828,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
2021,Kandy,University Of Jaffna,Siddha Medicine & Surgery,0.7137,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
2021,Nuwara Eliya,University Of Jaffna,Siddha Medicine & Surgery,0.4664,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
2021,Galle,University Of Jaffna,Siddha Medicine & Surgery,NQC,Siddha Medicine And Surgery (University Of Jaffna),Biological Science,125
